device_id,latitude,longitude,snapshot_datetime,collector_id,destination_request_id
b8e1d679ea29c711,27.2040125,31.1747853,2022-01-13 09:31:56.393107,51.0,
b8e1d679ea29c711,27.2040125,31.1747853,2022-01-13 09:32:01.434476,51.0,
b8e1d679ea29c711,27.2040125,31.1747853,2022-01-13 09:32:06.205611,51.0,
b8e1d679ea29c711,27.2040125,31.1747853,2022-01-13 09:32:11.290607,51.0,
b8e1d679ea29c711,27.2040125,31.1747853,2022-01-13 09:32:16.370850,51.0,
b8e1d679ea29c711,27.2040125,31.1747853,2022-01-13 09:32:21.308510,51.0,
b8e1d679ea29c711,27.2040125,31.1747853,2022-01-13 09:32:26.320913,51.0,
b8e1d679ea29c711,27.2040125,31.1747853,2022-01-13 09:32:31.611667,51.0,
b8e1d679ea29c711,27.2040125,31.1747853,2022-01-13 09:32:36.316905,51.0,
b8e1d679ea29c711,27.2040119,31.1747852,2022-01-13 09:35:38.695640,51.0,
b8e1d679ea29c711,27.2040119,31.1747852,2022-01-13 09:35:41.330438,51.0,
b8e1d679ea29c711,27.2040127,31.1747853,2022-01-13 09:44:55.580832,51.0,3309
b8e1d679ea29c711,27.2040127,31.1747853,2022-01-13 09:44:58.542545,51.0,3309
b8e1d679ea29c711,27.2040127,31.1747853,2022-01-13 09:45:02.506523,51.0,3309
b8e1d679ea29c711,27.2040127,31.1747853,2022-01-13 09:45:07.468889,51.0,3309
b8e1d679ea29c711,27.2040127,31.1747853,2022-01-13 09:45:13.568982,51.0,3309
b8e1d679ea29c711,27.2040127,31.1747853,2022-01-13 09:45:17.481753,51.0,3309
b8e1d679ea29c711,27.2040127,31.1747853,2022-01-13 09:45:22.488388,51.0,3309
b8e1d679ea29c711,27.2040127,31.1747853,2022-01-13 09:45:27.602852,51.0,3309
b8e1d679ea29c711,27.2040127,31.1747853,2022-01-13 09:45:32.757540,51.0,3309
b8e1d679ea29c711,27.2040127,31.1747853,2022-01-13 09:45:37.536864,51.0,3309
b8e1d679ea29c711,27.2040121,31.1747853,2022-01-13 09:46:27.646747,51.0,3309
fe175d9955fced88,30.0422686,31.3364985,2022-01-13 15:18:28.506508,51.0,3309
fe175d9955fced88,30.0422686,31.3364985,2022-01-13 15:18:29.733085,51.0,3309
fe175d9955fced88,30.0422686,31.3364985,2022-01-13 15:18:34.686971,51.0,3309
fe175d9955fced88,30.0422686,31.3364985,2022-01-13 15:18:39.644880,51.0,3309
fe175d9955fced88,30.0422686,31.3364985,2022-01-13 15:18:44.725819,51.0,3309
fe175d9955fced88,30.0422686,31.3364985,2022-01-13 15:19:02.059240,51.0,3309
fe175d9955fced88,30.0422686,31.3364985,2022-01-13 15:19:04.647899,51.0,3309
fe175d9955fced88,30.0422686,31.3364985,2022-01-13 15:19:09.439623,51.0,3309
fe175d9955fced88,30.0422686,31.3364985,2022-01-13 15:19:14.437314,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:19:55.839005,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:19:58.553398,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:20:03.893401,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:20:08.576819,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:20:13.501379,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:20:19.018263,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:20:23.947250,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:20:28.849458,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:20:33.693329,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:20:38.817327,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:20:43.538886,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:20:48.738420,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:20:53.824565,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:20:58.681214,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:21:03.994913,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:21:08.898366,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:21:13.818587,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:21:18.841209,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:21:23.735642,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:21:29.132689,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:21:33.770377,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:21:39.108618,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:21:44.329988,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:21:49.094111,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:21:53.795426,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:21:58.632252,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:22:03.812905,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:22:08.917072,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:22:14.235339,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:22:18.847940,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:22:23.839011,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:22:28.671209,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:22:34.245960,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:22:50.240126,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:22:54.176777,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:22:58.696159,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:23:04.039788,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:23:08.723002,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:23:14.077381,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:23:18.869684,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:23:23.882632,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:23:28.772744,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:23:34.009986,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:23:38.595244,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:23:43.843287,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:23:49.072408,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:23:53.574377,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:23:59.040541,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:24:03.910033,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:24:08.998396,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:24:13.836778,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:24:18.551736,51.0,3309
fe175d9955fced88,30.0421665,31.3365102,2022-01-13 15:24:23.746165,51.0,3309
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:24:30.568366,51.0,3309
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:24:33.543383,51.0,3309
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:24:39.229385,51.0,3309
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:24:44.034311,51.0,3309
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:24:48.484604,51.0,3309
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:24:53.517944,51.0,3309
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:24:58.530414,51.0,3309
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:25:03.689230,51.0,3309
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:25:08.553412,51.0,3309
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:25:24.912395,51.0,3309
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:25:28.868884,51.0,3309
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:25:33.509704,51.0,3309
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:25:38.541032,51.0,7470
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:25:43.756631,51.0,7470
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:25:48.486644,51.0,7470
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:25:53.781801,51.0,7470
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:25:58.788424,51.0,7470
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:26:03.821110,51.0,7470
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:26:09.054031,51.0,7470
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:26:13.688701,51.0,7470
fe175d9955fced88,30.0423488,31.3364697,2022-01-13 15:26:18.584248,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:31:26.665243,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:31:27.709083,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:31:32.493907,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:31:37.659867,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:31:42.610851,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:31:47.585314,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:31:52.412318,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:31:57.435886,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:02.647697,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:07.438402,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:12.555483,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:17.492274,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:22.731913,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:27.508222,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:32.428735,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:37.581505,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:42.477886,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:47.455774,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:52.447094,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:32:57.474612,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:02.450975,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:07.672827,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:12.530673,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:17.484707,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:22.439374,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:27.449145,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:32.409111,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:37.534426,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:42.478585,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:47.486533,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:33:52.453632,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:38:35.874284,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:38:37.850798,51.0,7470
fe175d9955fced88,30.0422557,31.3365241,2022-01-13 15:38:43.116875,51.0,7470
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:03.738642,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:05.207350,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:10.077308,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:15.380341,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:19.995678,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:25.010722,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:30.020876,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:34.981041,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:40.236277,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:45.013938,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:49.971657,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:55.019970,51.0,7470
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:52:59.830237,51.0,7470
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:04.883927,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:09.874448,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:15.085394,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:19.938638,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:24.835933,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:29.958430,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:34.922850,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:39.857803,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:44.903618,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:49.936864,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:54.936756,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:53:59.857357,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:04.974937,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:09.858310,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:15.048969,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:19.939319,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:25.148097,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:29.981938,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:34.895768,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:40.095317,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:44.903650,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:49.792773,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:54:56.350279,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:55:00.174790,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:55:04.930483,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:55:09.933348,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:55:14.889107,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:55:19.935925,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:56:56.887864,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:00.422093,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:04.979015,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:09.782960,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:15.261728,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:19.924898,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:24.952145,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:29.902805,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:35.188717,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:40.285877,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:44.932838,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:50.068374,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:55.092357,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:57:59.908144,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:05.034173,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:09.913835,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:15.643402,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:19.854712,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:25.372005,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:30.012973,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:35.004666,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:39.912621,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:45.385096,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:49.891180,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:54.911057,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:58:59.991691,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:59:04.923528,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:59:10.128569,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:59:14.942605,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:59:19.925927,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:59:24.949256,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:59:29.925988,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 16:59:34.983765,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:06:23.884054,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:06:25.227803,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:06:30.326390,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:06:35.074600,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:06:39.977079,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:06:45.733941,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:06:49.894116,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:06:54.937096,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:00.138993,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:04.949012,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:09.878857,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:14.896762,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:19.848182,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:24.941064,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:30.022007,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:35.068505,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:40.086972,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:45.428356,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:49.918588,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:07:55.010500,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:08:00.061921,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:08:04.895548,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:08:10.066601,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:08:14.911647,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:08:19.933695,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:08:24.955839,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:08:30.020237,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:08:34.881364,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:08:40.052032,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:08:44.886988,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:08:49.921657,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:08:54.934254,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:08:59.957444,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:09:05.087197,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:09:09.913378,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:09:14.918163,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:12:30.579018,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:12:34.911354,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:12:40.264668,51.0,
fe175d9955fced88,30.0423201,31.3364896,2022-01-13 17:12:44.889341,51.0,
b8e1d679ea29c711,30.04167817008816,31.238122056039725,2022-01-13 17:18:27.000000,51.0,
b8e1d679ea29c711,30.04416719952205,31.235611508401785,2022-01-13 17:18:42.000000,51.0,
fe175d9955fced88,30.0423264,31.3364886,2022-01-16 11:52:00.482989,51.0,
fe175d9955fced88,30.0423264,31.3364886,2022-01-16 11:52:00.876768,51.0,
fe175d9955fced88,30.0423264,31.3364886,2022-01-16 11:52:05.857669,51.0,
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:52:13.074859,51.0,
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:52:15.858574,51.0,1696
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:52:21.110134,51.0,1696
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:52:28.162992,51.0,1696
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:52:31.320934,51.0,1696
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:52:35.859498,51.0,1696
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:52:40.731294,51.0,1696
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:52:46.106197,51.0,1696
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:52:50.801189,51.0,1696
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:52:56.578470,51.0,1696
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:53:00.706673,51.0,1696
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:53:05.974114,51.0,1696
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:53:11.234307,51.0,
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:53:15.951507,51.0,
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:53:22.422423,51.0,
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:53:25.927155,51.0,
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:53:30.857480,51.0,
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:53:35.914141,51.0,
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:53:40.819342,51.0,
fe175d9955fced88,30.0422017,31.3365293,2022-01-16 11:53:45.965657,51.0,
N/A,30.16732841074313,31.566831066171478,2022-01-16 12:05:17.732435,51.0,
N/A,30.167394214261396,31.566862948697256,2022-01-16 12:05:21.691151,51.0,
N/A,30.167422694857414,31.56685603844257,2022-01-16 12:05:22.666016,51.0,
N/A,30.167403873957515,31.56687135920003,2022-01-16 12:05:27.008696,51.0,
N/A,30.167301945861592,31.56687351405655,2022-01-16 12:05:27.546714,51.0,
N/A,30.167296348448755,31.566873843784204,2022-01-16 12:05:31.714247,51.0,
N/A,30.16727222959836,31.56676715807903,2022-01-16 12:05:36.709004,51.0,
N/A,30.167279921055,31.566690617186243,2022-01-16 12:05:37.602930,51.0,
N/A,30.167273710195712,31.56672142275643,2022-01-16 12:05:42.018070,51.0,3199
N/A,30.167223095031964,31.566627025012327,2022-01-16 12:05:42.605052,51.0,3199
N/A,30.167220431942184,31.566618985806493,2022-01-16 12:05:46.858336,51.0,3199
N/A,30.167218090543674,31.566687172716453,2022-01-16 12:05:47.729613,51.0,3199
N/A,30.167278938572274,31.566851279253797,2022-01-16 12:05:51.682853,51.0,3199
N/A,30.167302999167948,31.56688869247948,2022-01-16 12:05:52.612061,51.0,3199
N/A,30.167294922570605,31.56690056967153,2022-01-16 12:05:57.224702,51.0,3199
N/A,30.167286893554124,31.56675692146255,2022-01-16 12:05:57.859333,51.0,3199
N/A,30.167287697362,31.56674071864232,2022-01-16 12:06:02.593931,51.0,3199
N/A,30.167276561536173,31.566780600837994,2022-01-16 12:06:03.972658,51.0,3199
N/A,30.167335101837725,31.566898934115496,2022-01-16 12:06:06.699063,51.0,3199
N/A,30.167358697796057,31.566928341826813,2022-01-16 12:06:07.565843,51.0,3199
N/A,30.167347419675394,31.566935489739897,2022-01-16 12:06:11.989920,51.0,3199
N/A,30.167303153965058,31.56691472173252,2022-01-16 12:06:12.718200,51.0,3199
N/A,30.167300838598067,31.566913403368552,2022-01-16 12:06:16.754816,51.0,3199
N/A,30.167286808298098,31.566928812887944,2022-01-16 12:06:17.891560,51.0,3199
N/A,30.16729717061555,31.566894929083283,2022-01-16 12:06:21.637644,51.0,3199
N/A,30.167306596584215,31.56687558034508,2022-01-16 12:06:22.607276,51.0,3199
N/A,30.167299363426235,31.566886824475475,2022-01-16 12:06:26.830977,51.0,3199
N/A,30.167310223260717,31.566995432291563,2022-01-16 12:06:27.623938,51.0,3199
N/A,30.167311846071698,31.56700485907492,2022-01-16 12:06:31.748178,51.0,3199
N/A,30.167297917695514,31.56701159393546,2022-01-16 12:06:32.731830,51.0,3199
N/A,30.16733840304044,31.56698580720329,2022-01-16 12:06:36.732528,51.0,3199
N/A,30.16735948451419,31.566976767033456,2022-01-16 12:06:37.654784,51.0,3199
N/A,30.16734814529665,31.566980155347466,2022-01-16 12:06:41.946361,51.0,3199
N/A,30.167318114849717,31.566952805186354,2022-01-16 12:06:42.712758,51.0,3199
N/A,30.167316440070305,31.56695191978643,2022-01-16 12:06:46.887144,51.0,3199
N/A,30.167300282002333,31.566961727123868,2022-01-16 12:06:47.971601,51.0,3199
N/A,30.167330981958354,31.566991875116468,2022-01-16 12:06:51.662242,51.0,3199
N/A,30.167350602649982,31.56700292218178,2022-01-16 12:06:52.693066,51.0,3199
N/A,30.167339952986605,31.567004279891695,2022-01-16 12:06:56.954109,51.0,3199
